cmd_id,order_line_id,carrier_id,quantity,create_user,create_time,update_user,update_time
7027,12915,C000261,1,Algorithm_Experiment,2026-02-03 17:52:47.321304,Algorithm_Experiment,2026-02-03 17:52:47.321304
7028,12387,C000310,1,Algorithm_Experiment,2026-02-03 17:52:47.321304,Algorithm_Experiment,2026-02-03 17:52:47.321304
7029,12918,C000380,1,Algorithm_Experiment,2026-02-03 17:52:47.321304,Algorithm_Experiment,2026-02-03 17:52:47.321304
7030,8099,C000790,1,Algorithm_Experiment,2026-02-03 17:52:47.321304,Algorithm_Experiment,2026-02-03 17:52:47.321304
7031,8624,C000790,1,Algorithm_Experiment,2026-02-03 17:52:51.245971,Algorithm_Experiment,2026-02-03 17:52:51.245971
7031,9072,C000790,1,Algorithm_Experiment,2026-02-03 17:52:51.245971,Algorithm_Experiment,2026-02-03 17:52:51.245971
7031,9566,C000790,1,Algorithm_Experiment,2026-02-03 17:52:51.245971,Algorithm_Experiment,2026-02-03 17:52:51.245971
7031,10440,C000790,1,Algorithm_Experiment,2026-02-03 17:52:51.245971,Algorithm_Experiment,2026-02-03 17:52:51.245971
7031,10534,C000790,1,Algorithm_Experiment,2026-02-03 17:52:51.245971,Algorithm_Experiment,2026-02-03 17:52:51.245971
7032,8211,C000183,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7032,8219,C000183,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7033,8220,C000190,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7033,8222,C000190,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7034,8222,C000261,2,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7035,8230,C000380,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7035,8314,C000380,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7036,8316,C000740,2,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7037,8316,C000811,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7037,8366,C000811,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7037,8368,C000813,2,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7038,8368,C000832,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7038,8600,C000832,1,Algorithm_Experiment,2026-02-03 17:52:52.140719,Algorithm_Experiment,2026-02-03 17:52:52.140719
7039,8681,C000921,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7039,8683,C000921,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7040,8683,C000931,2,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7041,8730,C001120,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7041,8738,C001120,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7042,8885,C001262,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7042,9340,C001262,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7043,9578,C001290,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7043,9580,C001290,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7044,9580,C001392,2,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7045,9748,C001552,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7045,9750,C001552,1,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7046,9750,C001570,2,Algorithm_Experiment,2026-02-03 17:52:55.415851,Algorithm_Experiment,2026-02-03 17:52:55.415851
7047,9955,C001630,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7047,9957,C001630,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7048,9957,C001730,2,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7049,10010,C002001,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7049,10046,C002001,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7050,10067,C002020,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7050,10242,C002020,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7051,10506,C002221,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7051,10842,C002221,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7052,10882,C002411,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7052,10964,C002411,1,Algorithm_Experiment,2026-02-03 17:53:01.109428,Algorithm_Experiment,2026-02-03 17:53:01.109428
7053,8204,C000053,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7053,8227,C000053,2,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7053,8232,C000053,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7054,10978,C002463,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7054,11137,C002463,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7055,11624,C002533,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7055,11626,C002533,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7056,11626,C002572,2,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7057,11648,C002682,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7057,11800,C002682,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7058,12953,C002731,1,Algorithm_Experiment,2026-02-03 17:53:03.896326,Algorithm_Experiment,2026-02-03 17:53:03.896326
7059,8242,C000071,1,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7059,8434,C000071,1,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7059,8830,C000071,2,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7060,8959,C000100,2,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7060,9029,C000100,1,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7060,9909,C000100,1,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7061,9909,C000263,1,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7061,9962,C000263,2,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7061,10184,C000263,1,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7062,10329,C000993,1,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7062,10692,C000993,2,Algorithm_Experiment,2026-02-03 17:53:06.613407,Algorithm_Experiment,2026-02-03 17:53:06.613407
7063,10793,C001093,2,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7063,10965,C001093,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7063,11040,C001093,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7064,11040,C001362,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7064,11048,C001362,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7064,11212,C001362,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7064,11379,C001362,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7065,11394,C001431,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7065,11550,C001431,2,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7065,11568,C001431,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7066,11636,C001723,1,Algorithm_Experiment,2026-02-03 17:53:08.543537,Algorithm_Experiment,2026-02-03 17:53:08.543537
7067,11779,C001892,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7067,11794,C001892,2,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7067,12023,C001892,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7068,12056,C002113,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7068,12114,C002113,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7068,12174,C002113,2,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7069,12243,C002200,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7069,12321,C002200,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7069,12491,C002200,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7069,12533,C002200,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7070,12533,C002230,1,Algorithm_Experiment,2026-02-03 17:53:10.478576,Algorithm_Experiment,2026-02-03 17:53:10.478576
7071,8203,C000052,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7071,8226,C000052,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7071,8235,C000052,2,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7072,8241,C000222,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7072,8433,C000222,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7072,8829,C000222,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7072,8958,C000222,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7073,9028,C000352,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7073,9908,C000352,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7073,9961,C000352,1,Algorithm_Experiment,2026-02-03 17:53:12.430969,Algorithm_Experiment,2026-02-03 17:53:12.430969
7074,10187,C000353,2,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7074,10328,C000353,1,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7074,10691,C000353,1,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7075,10792,C000651,1,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7075,10968,C000651,2,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7075,11039,C000651,1,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7076,11047,C000741,1,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7076,11215,C000741,2,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7076,11378,C000741,1,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7077,11397,C000830,2,Algorithm_Experiment,2026-02-03 17:53:14.083605,Algorithm_Experiment,2026-02-03 17:53:14.083605
7078,11549,C000861,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7078,11567,C000861,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7078,11635,C000861,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7078,11778,C000861,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7079,11793,C000911,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7079,12022,C000911,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7079,12059,C000911,2,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7080,12113,C001042,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7080,12173,C001042,1,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7080,12246,C001042,2,Algorithm_Experiment,2026-02-03 17:53:16.114266,Algorithm_Experiment,2026-02-03 17:53:16.114266
7081,8202,C000011,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7081,8225,C000011,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7081,8234,C000011,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7081,8240,C000011,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7082,8432,C000143,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7082,8828,C000143,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7082,8957,C000143,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7083,12320,C001130,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7083,12490,C001130,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7083,12532,C001130,1,Algorithm_Experiment,2026-02-03 17:53:17.767155,Algorithm_Experiment,2026-02-03 17:53:17.767155
7084,9027,C000543,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7084,9907,C000543,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7084,9960,C000543,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7084,10186,C000543,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7085,10327,C000631,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7085,10690,C000631,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7085,10791,C000631,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7085,10967,C000631,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7086,11038,C000943,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7086,11046,C000943,1,Algorithm_Experiment,2026-02-03 17:53:19.417349,Algorithm_Experiment,2026-02-03 17:53:19.417349
7087,11214,C001031,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7087,11377,C001031,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7087,11396,C001031,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7087,11548,C001031,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7088,11566,C001320,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7088,11634,C001320,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7088,11777,C001320,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7088,11792,C001320,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7089,12021,C001351,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7089,12058,C001351,1,Algorithm_Experiment,2026-02-03 17:53:21.072693,Algorithm_Experiment,2026-02-03 17:53:21.072693
7090,8201,C000080,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7090,8223,C000080,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7090,8233,C000080,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7090,8239,C000080,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7091,12112,C002201,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7091,12172,C002201,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7091,12245,C002201,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7091,12319,C002201,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7092,12489,C002211,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7092,12531,C002211,1,Algorithm_Experiment,2026-02-03 17:53:22.776881,Algorithm_Experiment,2026-02-03 17:53:22.776881
7093,8431,C000241,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7093,8688,C000241,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7093,9026,C000241,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7093,9552,C000241,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7094,9629,C000503,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7094,10185,C000503,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7094,10326,C000503,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7094,10832,C000503,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7095,10896,C000523,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7095,10966,C000523,1,Algorithm_Experiment,2026-02-03 17:53:24.429167,Algorithm_Experiment,2026-02-03 17:53:24.429167
7096,11045,C000642,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7096,11213,C000642,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7096,11376,C000642,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7096,11395,C000642,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7097,11565,C000682,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7097,11633,C000682,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7097,11776,C000682,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7097,12020,C000682,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7098,12057,C000711,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7098,12111,C000711,1,Algorithm_Experiment,2026-02-03 17:53:26.100534,Algorithm_Experiment,2026-02-03 17:53:26.100534
7099,8221,C000663,8,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7100,8221,C000792,2,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7100,8238,C000792,1,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7100,8315,C000792,5,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7101,8315,C000883,5,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7101,8367,C000883,3,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7102,12244,C001002,1,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7102,12318,C001002,1,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7102,12488,C001002,1,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7103,8367,C001010,7,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7103,8430,C001010,1,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7104,8682,C001303,8,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7105,8682,C001353,2,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7105,9025,C001353,1,Algorithm_Experiment,2026-02-03 17:53:27.758872,Algorithm_Experiment,2026-02-03 17:53:27.758872
7106,8212,C000271,3,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7106,8231,C000271,1,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7107,8231,C000533,2,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7107,8601,C000533,2,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7108,8601,C001083,1,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7109,9579,C001593,8,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7110,9579,C001881,2,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7110,9749,C001881,6,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7111,9749,C002273,4,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7111,9956,C002273,4,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7112,9956,C002752,6,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7112,11375,C002752,1,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7112,11625,C002752,1,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7113,11625,C002883,8,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7114,11625,C003321,1,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7114,11632,C003321,1,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
7114,12110,C003321,1,Algorithm_Experiment,2026-02-03 17:53:32.88083,Algorithm_Experiment,2026-02-03 17:53:32.88083
